rate,date,pctl12_5,pctl87_5,volume,alternativeCalculation,alternativeCalculationReason,publicationTime,republication,numberOfTransactions,numberOfAgents
1.884,2025-09-23,1.8,1.9,66076.0,False,,2025-09-24T07:00:00Z,False,225.0,6.0
1.892,2025-09-24,1.8,1.95,75579.0,False,,2025-09-25T07:00:00Z,False,219.0,6.0
1.932,2025-09-25,1.85,2.26,92565.0,False,,2025-09-26T07:00:00Z,False,224.0,6.0
1.916,2025-09-26,1.83,2.0,89718.0,False,,2025-09-29T07:00:00Z,False,216.0,6.0
1.901,2025-09-29,1.85,1.96,75479.0,False,,2025-09-30T07:00:00Z,False,223.0,6.0
1.896,2025-09-30,1.85,1.95,69470.0,False,,2025-10-01T07:00:00Z,False,177.0,5.0
1.638,2025-10-01,1.59,1.65,78009.0,False,,2025-10-02T07:00:00Z,False,211.0,5.0
1.638,2025-10-02,1.59,1.65,81785.0,False,,2025-10-03T07:00:00Z,False,219.0,5.0
1.648,2025-10-03,1.6,1.75,89015.0,False,,2025-10-06T07:00:00Z,False,223.0,5.0
1.637,2025-10-06,1.57,1.66,76508.0,False,,2025-10-07T07:00:00Z,False,220.0,5.0
1.645,2025-10-07,1.6,1.65,66485.0,False,,2025-10-08T07:00:00Z,False,101.0,5.0
1.724,2025-10-08,1.6,2.13,82430.0,False,,2025-10-09T07:00:00Z,False,218.0,5.0
1.67,2025-10-09,1.6,1.75,78485.0,False,,2025-10-10T07:00:00Z,False,218.0,5.0
1.678,2025-10-10,1.57,1.75,89143.0,False,,2025-10-13T07:00:00Z,False,222.0,5.0
1.641,2025-10-13,1.55,1.74,66286.0,False,,2025-10-14T07:00:00Z,False,218.0,5.0
1.634,2025-10-14,1.55,1.65,58613.0,False,,2025-10-15T07:00:00Z,False,212.0,5.0
1.634,2025-10-15,1.55,1.65,81817.0,False,,2025-10-16T07:00:00Z,False,218.0,5.0
1.626,2025-10-16,1.55,1.65,80503.0,False,,2025-10-17T07:00:00Z,False,214.0,4.0
1.635,2025-10-17,1.55,1.65,77964.0,False,,2025-10-20T07:00:00Z,False,218.0,4.0
1.633,2025-10-20,1.58,1.7,82147.0,False,,2025-10-21T07:00:00Z,False,231.0,6.0
1.635,2025-10-21,1.58,1.65,85909.0,False,,2025-10-22T07:00:00Z,False,228.0,4.0
1.647,2025-10-22,1.58,1.7,83728.0,False,,2025-10-23T07:00:00Z,False,226.0,4.0
1.655,2025-10-23,1.58,1.75,87215.0,False,,2025-10-24T07:00:00Z,False,234.0,6.0
1.645,2025-10-24,1.58,1.7,88140.0,False,,2025-10-27T08:00:00Z,False,229.0,5.0
1.643,2025-10-27,1.58,1.71,93178.0,False,,2025-10-28T08:00:00Z,False,228.0,4.0
1.635,2025-10-28,1.58,1.7,78687.0,False,,2025-10-29T08:00:00Z,False,223.0,5.0
1.632,2025-10-29,1.55,1.65,66777.0,False,,2025-10-30T08:00:00Z,False,224.0,4.0
1.63,2025-10-30,1.55,1.65,70455.0,False,,2025-10-31T08:00:00Z,False,232.0,5.0
1.638,2025-10-31,1.58,1.65,68160.0,False,,2025-11-03T08:00:00Z,False,183.0,5.0
1.629,2025-11-03,1.53,1.65,66194.0,False,,2025-11-04T08:00:00Z,False,228.0,4.0
1.63,2025-11-04,1.5,1.65,67004.0,False,,2025-11-05T08:00:00Z,False,233.0,4.0
1.625,2025-11-05,1.55,1.65,72013.0,False,,2025-11-06T08:00:00Z,False,229.0,5.0
1.627,2025-11-06,1.55,1.65,61960.0,False,,2025-11-07T08:00:00Z,False,219.0,5.0
1.627,2025-11-07,1.55,1.65,57831.0,False,,2025-11-10T08:00:00Z,False,217.0,4.0
1.629,2025-11-10,1.55,1.65,61244.0,False,,2025-11-11T08:00:00Z,False,216.0,4.0
1.629,2025-11-11,1.55,1.65,64424.0,False,,2025-11-12T08:00:00Z,False,217.0,5.0
1.624,2025-11-12,1.54,1.65,55574.0,False,,2025-11-13T08:00:00Z,False,207.0,5.0
1.62,2025-11-13,1.55,1.65,58547.0,False,,2025-11-14T08:00:00Z,False,203.0,4.0
1.621,2025-11-14,1.55,1.65,59094.0,False,,2025-11-17T08:00:00Z,False,208.0,4.0
1.621,2025-11-17,1.55,1.65,61411.0,False,,2025-11-18T08:00:00Z,False,209.0,6.0
1.622,2025-11-18,1.55,1.65,65552.0,False,,2025-11-19T08:00:00Z,False,210.0,6.0
1.625,2025-11-19,1.55,1.65,61920.0,False,,2025-11-20T08:00:00Z,False,219.0,5.0
1.627,2025-11-20,1.55,1.65,59554.0,False,,2025-11-21T08:00:00Z,False,217.0,5.0
1.633,2025-11-21,1.55,1.65,63751.0,False,,2025-11-24T08:00:00Z,False,221.0,5.0
1.637,2025-11-24,1.6,1.65,78926.0,False,,2025-11-25T08:00:00Z,False,215.0,5.0
1.638,2025-11-25,1.6,1.66,75001.0,False,,2025-11-26T08:00:00Z,False,217.0,5.0
1.631,2025-11-26,1.55,1.65,78853.0,False,,2025-11-27T08:00:00Z,False,220.0,5.0
1.636,2025-11-27,1.55,1.66,75848.0,False,,2025-11-28T08:00:00Z,False,230.0,5.0
1.639,2025-11-28,1.58,1.66,66698.0,False,,2025-12-01T08:00:00Z,False,183.0,6.0
1.634,2025-12-01,1.55,1.65,66405.0,False,,2025-12-02T08:00:00Z,False,219.0,4.0
1.631,2025-12-02,1.55,1.65,62591.0,False,,2025-12-03T08:00:00Z,False,224.0,5.0
1.636,2025-12-03,1.6,1.65,81381.0,False,,2025-12-04T08:00:00Z,False,231.0,5.0
1.632,2025-12-04,1.58,1.65,80919.0,False,,2025-12-05T08:00:00Z,False,226.0,5.0
1.632,2025-12-05,1.55,1.65,80949.0,False,,2025-12-08T08:00:00Z,False,231.0,5.0
1.635,2025-12-08,1.55,1.65,82789.0,False,,2025-12-09T08:00:00Z,False,225.0,5.0
1.622,2025-12-09,1.55,1.65,64849.0,False,,2025-12-10T08:00:00Z,False,233.0,5.0
1.634,2025-12-10,1.54,1.67,59604.0,False,,2025-12-11T08:00:00Z,False,235.0,5.0
1.649,2025-12-11,1.55,1.75,67541.0,False,,2025-12-12T08:00:00Z,False,234.0,5.0
1.643,2025-12-12,1.55,1.7,69263.0,False,,2025-12-15T08:00:00Z,False,225.0,5.0
1.642,2025-12-15,1.53,1.75,56740.0,False,,2025-12-16T08:00:00Z,False,219.0,5.0
1.632,2025-12-16,1.55,1.75,63201.0,False,,2025-12-17T08:00:00Z,False,225.0,5.0
